PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Peng, Ito										Race for the exits: The unraveling of Japan's system of social protection.								AMERICAN JOURNAL OF SOCIOLOGY				114	1			241	243				10.1086/592514							Book Review	JUL 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-07-01	WOS:000258833100011		
J	Pescosolido, Bernice A.										Divide and conquer: A comparative history of medical specialization								AMERICAN JOURNAL OF SOCIOLOGY				114	1			236	238				10.1086/592512							Book Review	JUL 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-07-01	WOS:000258833100009		
J	Pinch, Trevor				Pinch, Trevor/K-1811-2017						Postmortem: How medical examiners explain suspicious deaths								AMERICAN JOURNAL OF SOCIOLOGY				114	1			232	234				10.1086/592510							Book Review	JUL 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-07-01	WOS:000258833100007		
J	Ritzer, George										Transparency in Global Change: The vanguard of the open society								AMERICAN JOURNAL OF SOCIOLOGY				114	1			267	269				10.1086/592526							Book Review	JUL 2008	2008										1	0	0	0	0	0	1			0002-9602															2008-07-01	WOS:000258833100023		
J	Sampson, Robert J.				Sampson, Robert/AAB-7369-2020						Moving to inequality: Neighborhood effects and experiments meet social structure								AMERICAN JOURNAL OF SOCIOLOGY				114	1			189	231				10.1086/589843							Article	JUL 2008	2008										335	0	0	0	19	1	458			0002-9602	1537-5390														2008-07-01	WOS:000258833100006	25360053	
J	Schrank, Andrew										Homeward bound? Interest, identity, and investor behavior in a Third World export platform								AMERICAN JOURNAL OF SOCIOLOGY				114	1			1	34				10.1086/588742							Review	JUL 2008	2008										16	0	0	0	0	0	17			0002-9602															2008-07-01	WOS:000258833100001		
J	Smith, Philip										Commemorating trauma: The Paris Commune and its cultural aftermath								AMERICAN JOURNAL OF SOCIOLOGY				114	1			252	254				10.1086/592519							Book Review	JUL 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-07-01	WOS:000258833100016		
J	Takacs, Karoly; Janky, Bela; Flache, Andreas				Flache, Andreas/E-2921-2013; Takács, Károly/AAK-8440-2020; Janky, Béla/H-4700-2012; Takacs, Karoly/P-7977-2015	Flache, Andreas/0000-0002-8276-8819; Takacs, Karoly/0000-0001-9126-3233					Collective action and network change								SOCIAL NETWORKS				30	3			177	189				10.1016/j.socnet.2008.02.003							Article	JUL 2008	2008										29	0	0	0	5	0	35			0378-8733															2008-07-01	WOS:000257568200001		
J	Takenaka, Ayumi										Managing multicultural lives: Asian American professionals and the challenge of multiple identities								AMERICAN JOURNAL OF SOCIOLOGY				114	1			280	282				10.1086/592532							Book Review	JUL 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-07-01	WOS:000258833100029		
J	van de Rijt, Arnout; van Assen, Marcel					van Assen, Marcel/0000-0002-7517-6081; van de Rijt, Arnout/0000-0002-4208-3452					Theories of network exchange: Anomalies, desirable properties, and critical networks								SOCIAL NETWORKS				30	3			259	271				10.1016/j.socnet.2008.04.001							Article	JUL 2008	2008										4	0	0	0	0	0	4			0378-8733															2008-07-01	WOS:000257568200008		
J	Vehovar, Vasja; Manfreda, Katja Lozar; Koren, Gasper; Hlebec, Valentina				Vehovar, Vasja/KHW-9337-2024	Vehovar, Vasja/0000-0002-3253-7959					Measuring ego-centered social networks on the web: Questionnaire design issues								SOCIAL NETWORKS				30	3			213	222				10.1016/j.socnet.2008.03.002							Article	JUL 2008	2008										59	0	0	0	2	0	77			0378-8733	1879-2111														2008-07-01	WOS:000257568200004		
J	Walker, Edward T.; Martin, Andrew W.; McCarthy, John D.				Martin, Andrew/B-6141-2015						Confronting the state, the corporation, and the academy: The influence of institutional targets on social movement repertoires								AMERICAN JOURNAL OF SOCIOLOGY				114	1			35	76				10.1086/588737							Article; Proceedings Paper	JUL 2008	2008						Inner Ear Biology Workshop Symposium on Terminal Differentiation - A Challenge in RegenerationInner Ear Biology Workshop Symposium on Terminal Differentiation - A Challenge in Regeneration	SEP 17, 2005SEP 17, 2005		Tubingen, GERMANYTubingen, GERMANY	193	0	0	0	0	3	245			0002-9602	1537-5390														2008-07-01	WOS:000258833100002		
J	Zimmerman, Julie										Welfare reform in persistent rural poverty: Dreams, disenchantments, and diversity								AMERICAN JOURNAL OF SOCIOLOGY				114	1			245	247				10.1086/592516							Book Review	JUL 2008	2008										0	0	0	0	0	0	0			0002-9602															2008-07-01	WOS:000258833100013		
J	Abend, Gabriel										The meaning of 'theory'								SOCIOLOGICAL THEORY				26	2			173	199				10.1111/j.1467-9558.2008.00324.x							Article	JUN 2008	2008										250	0	1	0	6	8	383			0735-2751															2008-06-01	WOS:000256355800004		
J	Acevedo, Gabriel A.				Acevedo, Gabriel/AAR-2197-2020	Acevedo, Gabriel/0000-0003-2125-722X					Islamic fatalism and the clash of civilizations: An appraisal of a contentious and dubious theory								SOCIAL FORCES				86	4			1711	1752				10.1353/sof.0.0033							Article	JUN 2008	2008										57	0	0	0	2	0	72			0037-7732	1534-7605														2008-06-01	WOS:000256419300013		
J	Adamczyk, Amy										The effects of religious contextual norms, structural constraints, and personal religiosity on abortion decisions								SOCIAL SCIENCE RESEARCH				37	2			657	672				10.1016/j.ssresearch.2007.09.003							Article	JUN 2008	2008										54	0	0	0	1	0	73			0049-089X	1096-0317														2008-06-01	WOS:000256106500018	19069064	
J	Auyero, Javier; Swistun, Debora										The social production of toxic uncertainty								AMERICAN SOCIOLOGICAL REVIEW				73	3			357	379				10.1177/000312240807300301							Review	JUN 2008	2008										133	0	0	0	10	6	183			0003-1224	1939-8271														2008-06-01	WOS:000257296400001		
J	Ben-Yehuda, Nachman				Ben-Yehuda, Nachman/U-2963-2019						The path of the devil: Early modern witch hunts								SOCIAL FORCES				86	4			1844	1845											Book Review	JUN 2008	2008										1	0	0	0	0	0	3			0037-7732															2008-06-01	WOS:000256419300019		
J	Blanchard, Troy C.; Bartkowski, John P.; Matthews, Todd L.; Kerley, Kent R.				Matthews, Todd/D-2716-2012	Matthews, Todd/0000-0001-7018-0623					Faith, morality and mortality: The ecological impact of religion on population health								SOCIAL FORCES				86	4			1591	1620				10.1353/sof.0.0045							Article	JUN 2008	2008										89	0	0	0	2	0	115			0037-7732	1534-7605														2008-06-01	WOS:000256419300009		
J	Brandon, Peter D.; Hofferth, Sandra L.; Hogan, Dennis P.				Brandon, Peter/A-9059-2009	Brandon, Peter/0000-0001-8101-1470					Do disabilities in former TANF families hasten their returns to cash assistance?								SOCIAL SCIENCE RESEARCH				37	2			530	543				10.1016/j.ssresearch.2007.06.006							Article	JUN 2008	2008										9	0	0	0	0	0	12			0049-089X	1096-0317														2008-06-01	WOS:000256106500011		
J	Brashears, Matthew E.					Brashears, Matthew/0000-0003-1029-4682					Gender and homophily: Differences in male and female association in Blau space								SOCIAL SCIENCE RESEARCH				37	2			400	415				10.1016/j.ssresearch.2007.08.004							Article; Proceedings Paper	JUN 2008	2008						100th Annual Meeting of the American-Sociological-Association100th Annual Meeting of the American-Sociological-Association	AUG 13-16, 2005AUG 13-16, 2005	Amer Sociol AssocAmer Sociol Assoc	Philadelphia, PAPhiladelphia, PA	59	0	1	0	5	0	68			0049-089X	1096-0317														2008-06-01	WOS:000256106500003	19069052	
J	Cable, Sherry; Shriver, Thomas E.; Mix, Tamara L.					Mix, Tamara/0000-0001-6697-2011; Shriver, Thomas/0000-0002-4868-6449					Risk society and contested illness: The case of nuclear weapons workers								AMERICAN SOCIOLOGICAL REVIEW				73	3			380	401				10.1177/000312240807300302							Article	JUN 2008	2008										77	0	0	0	0	1	117			0003-1224	1939-8271														2008-06-01	WOS:000257296400002		
J	Cadge, Wendy										Straight to Jesus: Sexual and Christian conversions in the ex-gay movement								SOCIAL FORCES				86	4			1841	1843											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732	1534-7605														2008-06-01	WOS:000256419300018		
J	Casciano, Rebecca; Massey, Douglas S.										Neighborhoods, employment, and welfare use: Assessing the influence of neighborhood socioeconomic composition								SOCIAL SCIENCE RESEARCH				37	2			544	558				10.1016/j.ssresearch.2007.08.008							Article	JUN 2008	2008										44	0	0	0	10	0	54			0049-089X															2008-06-01	WOS:000256106500012	19069058	
J	Chu, C. Y. Cyrus; Tsay, Ruey S.; Yu, Ruoh-rong										Intergenerational transmission of sex-specific differential treatments: The allocation of education resources among siblings								SOCIAL SCIENCE RESEARCH				37	2			386	399				10.1016/j.ssresearch.2007.06.008							Article	JUN 2008	2008										3	0	0	0	0	0	4			0049-089X	1096-0317														2008-06-01	WOS:000256106500002		
J	Collins, Patricia Hill										Party/politics: Horizons in black political thought								SOCIAL FORCES				86	4			1865	1867											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300029		
J	Crowley, Martha										From hire to liar: The role of deception in the workplace								SOCIAL FORCES				86	4			1867	1869											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300030		
J	Dencker, John C.				Dencker, John/KHW-1699-2024	Dencker, John/0000-0002-1053-4503					Corporate restructuring and sex differences in managerial promotion								AMERICAN SOCIOLOGICAL REVIEW				73	3			455	476				10.1177/000312240807300305							Article; Proceedings Paper	JUN 2008	2008						67th Annual Meeting of the Academy-of-Management67th Annual Meeting of the Academy-of-Management	AUG 03-08, 2007AUG 03-08, 2007	Acad ManagementAcad Management	Philadelphia, PAPhiladelphia, PA	54	0	0	0	0	0	84			0003-1224	1939-8271														2008-06-01	WOS:000257296400005		
J	Eaves, Lindon J.; Hatemi, Peter K.; Prom-Wornley, Elizabeth C.; Murrelle, Lenn					Hatemi, Pete/0000-0001-6514-2614					Social and genetic influences on adolescent religious attitudes and practices								SOCIAL FORCES				86	4			1621	1646				10.1353/sof.0.0050							Article	JUN 2008	2008										54	0	0	0	9	0	68			0037-7732															2008-06-01	WOS:000256419300010		
J	Ecklund, Elaine Howard; Park, Jerry Z.; Veliz, Phil Todd				Park, Jerry/IZE-0763-2023	Park, Jerry/0000-0002-0943-4679					Secularization and religious change among elite scientists								SOCIAL FORCES				86	4			1805	1839											Article	JUN 2008	2008										40	0	0	0	0	0	45			0037-7732	1534-7605														2008-06-01	WOS:000256419300016		
J	Essig, Laurie										Dude you're a fag: Masculinity and sexuality in high school								SOCIAL FORCES				86	4			1859	1861											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732	1534-7605														2008-06-01	WOS:000256419300026		
J	Farley, John E.										Even whiter than we thought: What median residential exposure indices reveal about white neighborhood contact with African Americans in US metropolitan areas								SOCIAL SCIENCE RESEARCH				37	2			604	623				10.1016/j.ssresearch.2007.10.004							Article	JUN 2008	2008										4	0	0	0	0	0	5			0049-089X															2008-06-01	WOS:000256106500015	19069061	
J	Felson, Richard B.; Deane, Glenn; Armstrong, David P.										Do theories of crime or violence explain race differences in delinquency?								SOCIAL SCIENCE RESEARCH				37	2			624	641				10.1016/j.ssresearch.2007.08.001							Article	JUN 2008	2008										35	0	0	0	2	0	53			0049-089X	1096-0317														2008-06-01	WOS:000256106500016	19069062	
J	Goldman, Michael										Public sociologies reader								SOCIAL FORCES				86	4			1853	1855											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300023		
J	Goldscheider, Frances										Single by chance, mothers by choice: How women are choosing parenthood without marriage and creating the new American family								SOCIAL FORCES				86	4			1852	1853											Book Review	JUN 2008	2008										0	0	0	0	0	0	1			0037-7732															2008-06-01	WOS:000256419300022		
J	Goyette, Kimberly A.				Goyette, Kimberly/T-7212-2019						College for some to college for all: Social background, occupational expectations, and educational expectations over time								SOCIAL SCIENCE RESEARCH				37	2			461	484				10.1016/j.ssresearch.2008.02.002							Article	JUN 2008	2008										215	0	0	0	2	0	370			0049-089X															2008-06-01	WOS:000256106500007	19069055	
J	Hempel, Lynn M.; Bartkowski, John P.										Scripture, sin and salvation: Theological conservatism reconsidered								SOCIAL FORCES				86	4			1647	1674				10.1353/sof.0.0055							Article	JUN 2008	2008										64	0	0	0	1	0	79			0037-7732															2008-06-01	WOS:000256419300011		
J	Hillmann, Henning					Hillmann, Henning/0009-0006-5232-6792					Mediation in multiple networks: Elite mobilization before the English Civil War								AMERICAN SOCIOLOGICAL REVIEW				73	3			426	454				10.1177/000312240807300304							Article	JUN 2008	2008										45	0	0	0	0	0	60			0003-1224															2008-06-01	WOS:000257296400004		
J	Illouz, Eva										Self-help, Inc.: Makeover culture in American life								SOCIAL FORCES				86	4			1848	1851											Book Review	JUN 2008	2008										0	0	0	0	0	0	1			0037-7732	1534-7605														2008-06-01	WOS:000256419300021		
J	Joseph, Paul										War in human civilization								SOCIAL FORCES				86	4			1861	1863											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300027		
J	Kalil, Ariel; Ziol-Guest, Kathleen M.										Parental employment circumstances and children's academic progress								SOCIAL SCIENCE RESEARCH				37	2			500	515				10.1016/j.ssresearch.2007.08.007							Article	JUN 2008	2008										97	0	0	0	2	0	122			0049-089X															2008-06-01	WOS:000256106500009		
J	Kaufman, Jason										Corporate law and the sovereignty of states								AMERICAN SOCIOLOGICAL REVIEW				73	3			402	425				10.1177/000312240807300303							Review	JUN 2008	2008										46	0	0	0	0	0	61			0003-1224	1939-8271														2008-06-01	WOS:000257296400003		
J	Kelly, Sean										Race, social class, and student engagement in middle school English classrooms								SOCIAL SCIENCE RESEARCH				37	2			434	448				10.1016/j.ssresearch.2007.08.003							Article; Proceedings Paper	JUN 2008	2008						Annual Meeting of the American-Educational-Research-AssociationAnnual Meeting of the American-Educational-Research-Association	APR, 2004APR, 2004	Amer Educ Res AssocAmer Educ Res Assoc	San Diego, CASan Diego, CA	62	0	1	0	0	1	105			0049-089X															2008-06-01	WOS:000256106500005	19069053	
J	Ken, Ivy				Ken, Ivy/ITV-2359-2023	Ken, Ivy/0000-0002-5447-1524					Beyond the intersection: A new culinary metaphor for race-class-gender studies								SOCIOLOGICAL THEORY				26	2			152	172				10.1111/j.1467-9558.2008.00323.x							Article	JUN 2008	2008										39	0	0	0	0	1	56			0735-2751															2008-06-01	WOS:000256355800003		
J	Klandermans, Bert										Contentious politics								SOCIAL FORCES				86	4			1855	1857											Book Review	JUN 2008	2008										3	0	0	0	0	0	3			0037-7732															2008-06-01	WOS:000256419300024		
J	Konstantopoulos, Spyros; Constant, Arnelle				Constant, Amelie F./N-4457-2016	Constant, Amelie F./0000-0002-5817-8579					The gender gap reloaded: Are school characteristics linked to labor market performance?								SOCIAL SCIENCE RESEARCH				37	2			374	385				10.1016/j.ssresearch.2007.07.002							Article	JUN 2008	2008										10	0	0	0	0	0	13			0049-089X	1096-0317														2008-06-01	WOS:000256106500001	19069051	
J	Krysan, Maria										Does race matter in the search for housing? An exploratory study of search strategies, experiences, and locations								SOCIAL SCIENCE RESEARCH				37	2			581	603				10.1016/j.ssresearch.2007.06.001							Article; Proceedings Paper	JUN 2008	2008						Annual Meeting of the Population-Association-of-AmericaAnnual Meeting of the Population-Association-of-America	MAR 30-APR 01, 2006MAR 30-APR 01, 2006	Populat Assoc AmerPopulat Assoc Amer	Los Angeles, CALos Angeles, CA	52	0	0	0	1	0	68			0049-089X	1096-0317														2008-06-01	WOS:000256106500014	19069060	
J	Lee, M. A.; Singelmann, Joachim; Yom-Tov, Anat				Singelmann, Joachim/GSN-4716-2022						Welfare myths: The transmission of values and work among TANF families								SOCIAL SCIENCE RESEARCH				37	2			516	529				10.1016/j.ssresearch.2007.09.005							Article	JUN 2008	2008										4	0	0	0	0	0	6			0049-089X															2008-06-01	WOS:000256106500010	19069057	
J	Lippmann, Stephen; Rosenthal, Jeffrey E.				Lippmann, Stephen/B-1729-2009						Do displaced workers lose occupational prestige?								SOCIAL SCIENCE RESEARCH				37	2			642	656				10.1016/j.ssresearch.2007.08.006							Article; Proceedings Paper	JUN 2008	2008						98th Annual Meeting of the American-Sociological-Association98th Annual Meeting of the American-Sociological-Association	AUG 16-19, 2003AUG 16-19, 2003	Amer Sociol AssocAmer Sociol Assoc	ATLANTA, GAATLANTA, GA	7	0	0	0	0	1	12			0049-089X	1096-0317														2008-06-01	WOS:000256106500017	19069063	
J	Lundquist, Jennifer Hickes										Ethnic and gender satisfaction in the military: The effect of a meritocratic institution								AMERICAN SOCIOLOGICAL REVIEW				73	3			477	496				10.1177/000312240807300306							Article	JUN 2008	2008										61	0	0	0	1	1	115			0003-1224	1939-8271														2008-06-01	WOS:000257296400006		
J	Moaddel, Mansoor; Karabenick, Stuart A.										Religious fundamentalism among young Muslims in Egypt and Saudi Arabia								SOCIAL FORCES				86	4			1675	1710											Article	JUN 2008	2008										32	0	0	1	0	0	45			0037-7732															2008-06-01	WOS:000256419300012		
J	Moody, Michael										Serial reciprocity: A preliminary statement								SOCIOLOGICAL THEORY				26	2			130	151				10.1111/j.1467-9558.2008.00322.x							Article	JUN 2008	2008										44	0	0	0	4	0	51			0735-2751	1467-9558														2008-06-01	WOS:000256355800002		
J	Niu, Sunny Xinchun; Tienda, Marta										Choosing colleges: Identifying and modeling choice sets								SOCIAL SCIENCE RESEARCH				37	2			416	433				10.1016/j.ssresearch.2007.06.015							Article	JUN 2008	2008										43	0	0	0	1	1	77			0049-089X	1096-0317														2008-06-01	WOS:000256106500004		
J	Oberschall, Anthony										Seeking mandela: Peacemaking between Israelis and Palestinians								SOCIAL FORCES				86	4			1869	1871											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300031		
J	Ono, Hiroshi; Zavodny, Madeline				Ono, Hiroshi/AAV-8264-2021	Ono, Hiroshi/0000-0002-7617-8986					Immigrants, English ability and the digital divide								SOCIAL FORCES				86	4			1455	1480											Article	JUN 2008	2008										58	0	0	0	0	0	91			0037-7732	1534-7605														2008-06-01	WOS:000256419300004		
J	Pais, Jeremy F.; Elliott, James R.										Places as recovery machines: Vulnerability and neighborhood change after major hurricanes								SOCIAL FORCES				86	4			1415	1453				10.1353/sof.0.0047							Article	JUN 2008	2008										155	3	0	0	9	2	194			0037-7732	1534-7605														2008-06-01	WOS:000256419300003		
J	Percheski, Christine										Opting out? Cohort differences in professional women's employment rates from 1960 to 2005								AMERICAN SOCIOLOGICAL REVIEW				73	3			497	517				10.1177/000312240807300307							Article	JUN 2008	2008										133	0	0	0	3	1	210			0003-1224	1939-8271														2008-06-01	WOS:000257296400007		
J	Reed, Isaac					Reed, Isaac/0000-0002-6318-763X					Justifying sociological knowledge: From realism to interpretation								SOCIOLOGICAL THEORY				26	2			101	129				10.1111/j.1467-9558.2008.00321.x							Review	JUN 2008	2008										49	0	1	0	0	2	66			0735-2751	1467-9558														2008-06-01	WOS:000256355800001		
J	Reitz, Jeffrey G.										Becoming a citizen: Incorporating immigrants and refugees in the United States and Canada								SOCIAL FORCES				86	4			1846	1848				10.1353/sof.0.0044							Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300020		
J	Reynolds, John R.; Burge, Stephanie Woodharn					Reynolds, John/0000-0003-1401-828X					Educational expectations and the rise in women's post-secondary attainments								SOCIAL SCIENCE RESEARCH				37	2			485	499				10.1016/j.ssresearch.2007.09.002							Article	JUN 2008	2008										81	0	0	0	2	0	124			0049-089X	1096-0317														2008-06-01	WOS:000256106500008	19069056	
J	Rinaldo, Rachel				Rinaldo, Rachel/AAA-1721-2019	RINALDO, RACHEL/0000-0001-5182-4630					Envisioning the nation: Women activists, religion and the public sphere in Indonesia								SOCIAL FORCES				86	4			1781	1804											Article	JUN 2008	2008										52	0	0	0	0	0	64			0037-7732	1534-7605														2008-06-01	WOS:000256419300015		
J	Santoro, Wayne A.										The civil rights movement and the right to vote: Black protest, segregationist violence and the audience								SOCIAL FORCES				86	4			1391	1414				10.1353/sof.0.0042							Article	JUN 2008	2008										22	0	0	0	0	0	32			0037-7732	1534-7605														2008-06-01	WOS:000256419300002		
J	Schwartz, Michael										Getting your way: Strategic dilemmas in the real world								SOCIAL FORCES				86	4			1857	1859											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732															2008-06-01	WOS:000256419300025		
J	Smith, Christian										Future directions in the sociology of religion								SOCIAL FORCES				86	4			1561	1589											Review	JUN 2008	2008										68	0	0	0	0	2	98			0037-7732	1534-7605														2008-06-01	WOS:000256419300008		
J	Sun, Yongmin; Li, Yuanzhang					Li, Yuanzhang/0000-0001-8872-4430					Parents' marital disruption and its uneven effect on children's academic performance - A simulation model								SOCIAL SCIENCE RESEARCH				37	2			449	460				10.1016/j.ssresearch.2007.03.005							Article	JUN 2008	2008										6	0	0	0	1	0	6			0049-089X															2008-06-01	WOS:000256106500006	19069054	
J	Twine, France Winddance										When women come first: Gender and class in transnational migration								SOCIAL FORCES				86	4			1863	1865											Book Review	JUN 2008	2008										0	0	0	0	0	0	0			0037-7732	1534-7605														2008-06-01	WOS:000256419300028		
J	Tyler, Kimberly A.										Social network characteristics and risky sexual and drug related behaviors among homeless young adults								SOCIAL SCIENCE RESEARCH				37	2			673	685				10.1016/j.ssresearch.2007.09.004							Article	JUN 2008	2008										97	0	0	0	10	1	114			0049-089X	1096-0317														2008-06-01	WOS:000256106500019	19069065	
J	Wagle, Udaya R.				Wagle, Udaya/AAF-3213-2019						Multidimensional poverty:: An alternative measurement approach for the United States?								SOCIAL SCIENCE RESEARCH				37	2			559	580				10.1016/j.ssresearch.2007.06.013							Article; Proceedings Paper	JUN 2008	2008						Annual Meeting of the Eastern-Economic-AssociationAnnual Meeting of the Eastern-Economic-Association	FEB 23-25, 2007FEB 23-25, 2007	Eastern Econ AssocEastern Econ Assoc	New York, NYNew York, NY	62	2	0	0	4	0	70			0049-089X	1096-0317														2008-06-01	WOS:000256106500013	19069059	
J	Whooley, Owen										Objectivity and its discontents: Knowledge advocacy in the Sally Hemings controversy								SOCIAL FORCES				86	4			1367	1389											Article	JUN 2008	2008										4	0	0	0	0	0	5			0037-7732															2008-06-01	WOS:000256419300001		
J	Williams, Kristi; Sassler, Sharon; Nicholson, Lisa M.				Nicholson, Lisa/E-9404-2013; Sassler, Sharon/F-2721-2011; Williams, Kristi/H-3551-2011	Williams, Kristi/0000-0002-5251-5896					For better or for worse? The consequences of marriage and cohabitation for single mothers								SOCIAL FORCES				86	4			1481	1511											Article	JUN 2008	2008										63	0	0	0	4	0	85			0037-7732	1534-7605														2008-06-01	WOS:000256419300005		
J	Winchester, Daniel										Embodying the faith: Religious practice and the making of a Muslim moral habitus								SOCIAL FORCES				86	4			1753	1780											Article	JUN 2008	2008										166	0	0	0	0	3	221			0037-7732	1534-7605														2008-06-01	WOS:000256419300014		
